p_val,avg_log2FC,pct.1,pct.2,p_val_adj,cluster,gene
0,2.6383672647969396,0.38,0.006,0,FB,Adcy5
0,2.6371808257742253,0.404,0.032,0,FB,Samd4
0,2.478475743768842,0.356,0.01,0,FB,Heyl
0,2.4391032481051518,0.874,0.653,0,FB,Eif4a2
0,2.394575459132726,0.387,0.049,0,FB,Kdelr3
0,2.394267183137701,0.483,0.08,0,FB,Twsg1
0,2.3884121066245,0.414,0.03,0,FB,Ppp1r12b
0,2.3866536031286807,0.384,0.023,0,FB,Gnai1
0,2.3534440695892793,0.547,0.117,0,FB,Chpt1
0,2.3300562465605594,0.441,0.052,0,FB,Rbms3
0,2.3224579030590817,0.984,0.915,0,FB,Gnas
0,2.298130060960884,0.528,0.061,0,FB,Rab34
0,2.2570331957611636,0.357,0.006,0,FB,Jph2
0,2.2195635745541638,0.462,0.07,0,FB,Tmem38b
0,2.1572163082805913,0.588,0.223,0,FB,Ccser2
0,2.104065220067486,0.694,0.351,0,FB,Ptov1
0,2.0046368597643145,0.874,0.622,0,FB,Aldh2
0,1.9917906912291061,0.385,0.027,0,FB,Cacna2d1
0,1.8732107368588702,0.417,0.059,0,FB,Zak
0,1.8675356726404537,0.706,0.054,0,FB,Ndrg2
0,1.8632743626014345,0.392,0.028,0,FB,Tcea3
0,1.7850013293841334,0.429,0.023,0,FB,Arhgef25
0,1.7452770203960106,0.34,0.013,0,FB,Col4a5
0,1.6990190160224254,0.408,0.07,0,FB,Tmem47
0,1.61897255863938,0.439,0.069,0,FB,Bmpr1a
0,1.5378102080788238,0.984,0.712,0,FB,Cd63
0,1.5123340763529214,0.927,0.799,0,FB,Ndufa13
0,1.3376011605947458,0.64,0.235,0,FB,Txndc5
0,1.0521985386924428,0.48,0.111,0,FB,Kank1
0,0.5158268353389817,0.64,0.148,0,FB,Dpysl3
0,0.448384431569961,0.182,0.511,0,FB,Marcks
0,0.25294461426996495,0.394,0.05,0,FB,Epdr1
0,-0.2748428553271225,0.813,0.374,0,FB,Ptrf
0,-0.30081853881302506,0.007,0.103,0,FB,Tbkbp1
0,-0.31750778917276995,0.007,0.107,0,FB,Madd
0,-0.33382332529490255,0.001,0.102,0,FB,Sigirr
0,-0.3621241462620259,0.001,0.102,0,FB,Rasgrp3
0,-0.39505016621842853,0.002,0.118,0,FB,Rps6ka1
0,-0.39510144954299253,0.161,0.518,0,FB,H2-T23
0,-0.4069623015807862,0,0.111,0,FB,March1
0,-0.40994441185971575,0.001,0.124,0,FB,Arhgap25
0,-0.4108083976216766,0.001,0.122,0,FB,Ikzf1
0,-0.42749927421441763,0.001,0.11,0,FB,Nfam1
0,-0.45583395004368316,0.001,0.121,0,FB,Was
0,-0.4665557003858992,0.007,0.125,0,FB,Ubash3b
0,-0.46735707753833494,0.001,0.104,0,FB,Slc28a2
0,-0.4984242781584555,0.004,0.109,0,FB,Tspan32
0,-0.5065025638853313,0.009,0.144,0,FB,Plcg2
0,-0.5225957885798918,0.016,0.162,0,FB,Stxbp2
0,-0.5512761835797979,0.002,0.118,0,FB,She
0,-0.5649836303533318,0.001,0.128,0,FB,Arhgef15
0,-0.5694620182699046,0.001,0.141,0,FB,Mfng
0,-0.571370039882371,0.016,0.156,0,FB,Batf
0,-0.5767538787290067,0.002,0.129,0,FB,Rbm47
0,-0.5820639318971158,0.008,0.112,0,FB,Sh2d3c
0,-0.5870091345840113,0.025,0.169,0,FB,Arhgap18
0,-0.5952074527697747,0.006,0.126,0,FB,Pkn3
0,-0.6092802812433171,0.001,0.1,0,FB,Ceacam1
0,-0.6110934172715473,0.001,0.136,0,FB,Gimap5
0,-0.6153603503003247,0.002,0.115,0,FB,Kcnk13
0,-0.6161352293605735,0.008,0.15,0,FB,Shtn1
0,-0.6237211204527959,0.001,0.132,0,FB,Lrmp
0,-0.6246834621275837,0.001,0.112,0,FB,P2ry12
0,-0.6267641300932293,0.002,0.136,0,FB,Prkcb
0,-0.628892852624431,0.007,0.133,0,FB,Slc9a9
0,-0.631561403153163,0.001,0.15,0,FB,AI467606
0,-0.6427601379553539,0.011,0.148,0,FB,Nuak2
0,-0.6621886804258017,0,0.123,0,FB,Ushbp1
0,-0.6647184579552318,0,0.116,0,FB,Pilrb2
0,-0.66605078586414,0.031,0.215,0,FB,Tspan14
0,-0.6787840815804459,0.004,0.121,0,FB,Cxcr4
0,-0.6956281713238511,0.005,0.144,0,FB,Arhgap15
0,-0.7039645156616142,0.001,0.139,0,FB,Cysltr1
0,-0.708083707462147,0.028,0.188,0,FB,Tnfrsf1b
0,-0.7130902066654302,0.007,0.133,0,FB,Adgrg1
0,-0.7267325378005958,0.03,0.217,0,FB,Plxnd1
0,-0.7315648477352655,0.001,0.16,0,FB,Hhex
0,-0.736610934756657,0.009,0.11,0,FB,Pde2a
0,-0.7478895581093811,0.001,0.181,0,FB,Dock2
0,-0.7586970483882811,0.001,0.117,0,FB,Ppp1r16b
0,-0.7655950203601128,0.032,0.197,0,FB,Tmem173
0,-0.7661489652556807,0.012,0.212,0,FB,Parvb
0,-0.7688558738431736,0.001,0.176,0,FB,Il10ra
0,-0.774200085423499,0.001,0.169,0,FB,Lcp2
0,-0.7858702552162294,0.019,0.171,0,FB,Slco2b1
0,-0.8287191788494531,0.001,0.176,0,FB,Lyl1
0,-0.8384784523449268,0.007,0.164,0,FB,Adap2
0,-0.8385704121029871,0.004,0.214,0,FB,Prkch
0,-0.8422722427220533,0.006,0.171,0,FB,Syk
0,-0.8515623297137319,0.018,0.148,0,FB,Hspa12b
0,-0.8528905898530319,0.009,0.19,0,FB,Fmnl1
0,-0.8673479256500837,0.001,0.186,0,FB,Arhgap9
0,-0.8730854792488953,0.004,0.187,0,FB,Casp1
0,-0.8829056708208189,0.006,0.163,0,FB,Klhl6
0,-0.8840233765643576,0.009,0.173,0,FB,Adap2os
0,-0.8986964551543428,0.006,0.11,0,FB,Prrt4
0,-0.8995322032400985,0.001,0.177,0,FB,Ptpro
0,-0.9058540906044026,0.019,0.179,0,FB,Itga6
0,-0.9197589083108723,0.005,0.142,0,FB,Ldb2
0,-0.921025334799917,0,0.164,0,FB,Gm26740
0,-0.9317517225680784,0.034,0.198,0,FB,Renbp
0,-0.9332200575694081,0.001,0.163,0,FB,Susd3
0,-0.9737320198371661,0.028,0.19,0,FB,Grap
0,-0.9781820081956669,0,0.125,0,FB,Alox5
0,-1.028551511768756,0.008,0.214,0,FB,Neurl3
0,-1.0410154251418453,0.001,0.218,0,FB,Inpp5d
0,-1.0781591312107803,0.009,0.236,0,FB,Fes
0,-1.1273187201676713,0.021,0.158,0,FB,Unc45b
0,-1.1404821701017673,0.001,0.216,0,FB,Arhgap30
0,-1.1470179706510895,0.044,0.243,0,FB,Dnase2a
0,-1.1512049703151543,0.044,0.242,0,FB,Trim30a
0,-1.16161867393234,0.002,0.153,0,FB,Clec1a
0,-1.1636427333982626,0.034,0.229,0,FB,Il6ra
0,-1.191982716027164,0.001,0.22,0,FB,Gimap1
0,-1.2136562167866176,0.011,0.123,0,FB,Rassf5
0,-1.2399978814743333,0.001,0.121,0,FB,Gpr34
0,-1.2598676959060044,0.001,0.2,0,FB,Vav1
0,-1.2794455321255143,0.001,0.144,0,FB,Clec5a
0,-1.2901922091243296,0.001,0.187,0,FB,Fgd2
0,-1.2998471128548312,0.001,0.205,0,FB,Myo1f
0,-1.3038060644046914,0.003,0.115,0,FB,Clic5
0,-1.3142628368582903,0.027,0.242,0,FB,Pitpnc1
0,-1.328147675709861,0.064,0.26,0,FB,Cyth1
0,-1.329160020629688,0.001,0.121,0,FB,St8sia4
0,-1.3465415199365538,0.008,0.187,0,FB,Chd7
0,-1.3495736418634072,0.002,0.204,0,FB,Lpxn
0,-1.3528657093410148,0.034,0.227,0,FB,Rassf4
0,-1.3819002214016813,0.065,0.312,0,FB,Fli1
0,-1.3869146964894785,0.001,0.171,0,FB,Bin2
0,-1.392020221382996,0.006,0.143,0,FB,Cd40
0,-1.4300617830628077,0.618,0.173,0,FB,Hmgn3
0,-1.4721962882866728,0.001,0.133,0,FB,Runx3
0,-1.5014897242932852,0.001,0.177,0,FB,Cd33
0,-1.5092264606350796,0,0.111,0,FB,Pyhin1
0,-1.5498055740295003,0.001,0.193,0,FB,Igsf6
0,-1.5663081207765785,0.003,0.248,0,FB,Il2rg
0,-1.5790535504690748,0.001,0.212,0,FB,Blnk
0,-1.6041111973166287,0.013,0.161,0,FB,Kcnn4
0,-1.622078536671644,0.003,0.214,0,FB,Dok3
0,-1.643447439013657,0.035,0.202,0,FB,Cbfa2t3
0,-1.648947291391102,0.021,0.196,0,FB,Abi3
0,-1.6525161364298382,0.092,0.354,0,FB,Sgms1
0,-1.6611396526238555,0.001,0.219,0,FB,Nckap1l
0,-1.6923338342050998,0.001,0.111,0,FB,Gpr182
0,-1.6925458100511097,0.089,0.334,0,FB,Rtp4
0,-1.6956375330654667,0.001,0.168,0,FB,Msr1
0,-1.709494405891316,0.005,0.116,0,FB,Batf3
0,-1.7520377235162494,0.001,0.221,0,FB,Tlr7
0,-1.8095809238849543,0.001,0.143,0,FB,Il21r
0,-1.8282274730117616,0.001,0.155,0,FB,Adgrl4
0,-1.915147667269078,0.001,0.195,0,FB,Cd300ld
0,-1.9999829370082762,0.001,0.15,0,FB,Cyyr1
0,-2.00673361911086,0.095,0.324,0,FB,Frmd4b
0,-2.038373594360071,0.005,0.252,0,FB,Ptpre
0,-2.153184385318766,0.013,0.287,0,FB,Gng2
0,-2.172470849959415,0.011,0.213,0,FB,Sema4a
0,-2.205032632693725,0.005,0.171,0,FB,Kdr
0,-2.278268614270804,0.001,0.117,0,FB,Sox18
0,-2.293687924226625,0.001,0.141,0,FB,Siglece
0,-2.327063971661064,0.01,0.242,0,FB,Hmha1
0,-2.3393423004324894,0.027,0.172,0,FB,Nfkbie
0,-2.3472505756848157,0.001,0.241,0,FB,Lair1
0,-2.4298690559832785,0.026,0.18,0,FB,Stard8
0,-2.4454305726618735,0.056,0.365,0,FB,Apobec3
0,-2.4512449145131274,0.018,0.192,0,FB,Mall
0,-2.51684000703716,0.001,0.283,0,FB,Fermt3
0,-2.572858997477359,0.005,0.22,0,FB,Lsr
0,-2.6238501294038894,0.001,0.207,0,FB,Gpr132
0,-2.625150773110419,0.006,0.226,0,FB,AB124611
0,-2.660888172029878,0.002,0.208,0,FB,Myct1
0,-2.707952925145018,0.001,0.123,0,FB,Grrp1
0,-2.765692393056634,0.067,0.364,0,FB,Sp100
0,-2.7730949366927535,0.003,0.276,0,FB,Fam105a
0,-2.794478764822961,0.002,0.252,0,FB,Ncf1
0,-2.820512016641706,0.06,0.283,0,FB,Rab3il1
